id,inicio,fim,esporte,genero,fase,local1,local2,cidade
WL017,2016-08-13T15:30-03:00,2016-08-13T17:30-03:00,Levantamento de peso,Masculino 94kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL020,2016-08-15T15:30-03:00,2016-08-15T17:30-03:00,Levantamento de peso,Masculino 105kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL022,2016-08-16T15:30-03:00,2016-08-16T17:30-03:00,Levantamento de peso,Masculino acima de 105kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD001,2016-08-11T08:00-03:00,2016-08-11T14:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD002,2016-08-11T15:30-03:00,2016-08-11T18:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD003,2016-08-11T19:30-03:00,2016-08-11T23:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD004,2016-08-12T08:00-03:00,2016-08-12T14:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD005,2016-08-12T15:30-03:00,2016-08-12T18:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD006,2016-08-12T19:30-03:00,2016-08-12T23:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD007,2016-08-13T08:00-03:00,2016-08-13T14:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD008,2016-08-13T15:30-03:00,2016-08-13T18:00-03:00,Badminton,Simples e duplas femininas e masculinas; Duplas mistas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD009,2016-08-13T19:30-03:00,2016-08-13T23:00-03:00,Badminton,Simples e duplas femininas e masculinas,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD010,2016-08-14T08:00-03:00,2016-08-14T13:30-03:00,Badminton,Simples feminino e masculino,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD011,2016-08-14T15:30-03:00,2016-08-14T18:00-03:00,Badminton,Simples feminino e masculino,,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
CR003,2016-08-10T08:30-03:00,2016-08-10T13:20-03:00,Ciclismo de estrada,Masculino e Feminino,Contrarrelógio,Pontal,Av. Lucio Costa - Praça Tim Maia - Recreio, Rio de Janeiro
,2016-08-10T11:00-03:00,2016-08-10T20:00-03:00,Tênis,Masculino e Feminino,Simples 3° rodada,QF
,2016-08-10T18:45-03:00,2016-08-10T23:00-03:00,Tênis,Masculino e Feminino,Simples 3° rodada,QF
TE021,2016-08-10T10:45-03:00,2016-08-10T16:30-03:00,Tênis,Masculino e Feminino,Simples 3° rodada,QF; Duplas QF e SF
TE022,2016-08-10T11:00-03:00,2016-08-10T20:00-03:00,Tênis,Masculino e Feminino,Simples 3° rodada,QF; Duplas QF e SF
,2016-08-11T09:00-03:00,2016-08-11T15:30-03:00,Esgrima,Espada por equipes feminina,Oitavas,Quartas
TE028,2016-08-11T12:00-03:00,2016-08-11T20:00-03:00,Tênis,Duplas femininas,Semifinal; Duplas mistas,Quartas,Centro Olímpico de Tênis - Quadra 2,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
,2016-08-12T09:00-03:00,2016-08-12T15:30-03:00,Esgrima,Florete por equipes masculino,Oitavas,Quartas
,2016-08-14T11:00-03:00,2016-08-14T14:45-03:00,Boxe,Masculino e Feminino,Preliminares,Quartas
,2016-08-15T17:00-03:00,2016-08-15T19:45-03:00,Boxe,Masculino e Feminino,Preliminares,Quartas
BD013,2016-08-15T08:30-03:00,2016-08-15T13:30-03:00,Badminton,Simples masculino,Oitavas; Duplas,Quartas de final,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX015,2016-08-13T11:00-03:00,2016-08-13T14:00-03:00,Boxe,Masculino,Preliminares,Quartas de final e Semifinal
BX016,2016-08-13T17:00-03:00,2016-08-13T20:00-03:00,Boxe,Masculino,Preliminares,Quartas de final e Semifinal
BX013,2016-08-12T11:00-03:00,2016-08-12T13:45-03:00,Boxe,Masculino e Feminino,Preliminares,Quartas e Semifinais
FE015,2016-08-13T09:00-03:00,2016-08-13T14:30-03:00,Esgrima,Sabre por equipes feminino,Oitavas,Quartas e Semifinais
FE017,2016-08-14T09:00-03:00,2016-08-14T15:30-03:00,Esgrima,Espada por equipes masculina,Oitavas,Quartas e Semifinais
BX018,2016-08-14T17:00-03:00,2016-08-14T20:15-03:00,Boxe,Masculino e Feminino,Preliminares,Quartas e Semifinais
BX019,2016-08-15T11:00-03:00,2016-08-15T13:15-03:00,Boxe,Masculino e Feminino,Preliminares,Quartas e Semifinais
SA007,2016-08-14T13:00-03:00,2016-08-14T16:45-03:00,Vela,Masculino e Feminino,Regatas,Regatas das Medalhas
SA008,2016-08-15T13:00-03:00,2016-08-15T16:45-03:00,Vela,Masculino e Feminino,Regatas,Regatas das Medalhas
SA009,2016-08-16T13:00-03:00,2016-08-16T16:45-03:00,Vela,Masculino e Feminino,Regatas,Regatas das Medalhas
TT001,2016-08-06T09:00-03:00,2016-08-06T12:45-03:00,Tênis de mesa,Simples Masculino e Feminino,Preliminares e 1ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX001,2016-08-06T11:00-03:00,2016-08-06T13:15-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT002,2016-08-06T14:30-03:00,2016-08-06T17:30-03:00,Tênis de mesa,Simples Masculino e Feminino,1ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX002,2016-08-06T17:00-03:00,2016-08-06T19:15-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL001,2016-08-06T19:00-03:00,2016-08-06T21:00-03:00,Levantamento de peso,Feminino 48kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT003,2016-08-06T19:00-03:00,2016-08-06T22:00-03:00,Tênis de mesa,Simples Masculino e Feminino,1ª e 2ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT004,2016-08-07T09:00-03:00,2016-08-07T12:00-03:00,Tênis de mesa,Simples Masculino e Feminino,2ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL002,2016-08-07T10:00-03:00,2016-08-07T14:00-03:00,Levantamento de peso,Masculino 56kg; Feminino 53kg,,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX003,2016-08-07T11:00-03:00,2016-08-07T13:30-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT005,2016-08-07T13:30-03:00,2016-08-07T16:30-03:00,Tênis de mesa,Simples Masculino e Feminino,2ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL003,2016-08-07T15:30-03:00,2016-08-07T17:30-03:00,Levantamento de peso,Feminino 53kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX004,2016-08-07T17:00-03:00,2016-08-07T19:30-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT006,2016-08-07T18:00-03:00,2016-08-07T22:00-03:00,Tênis de mesa,Simples Masculino e Feminino,3ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL004,2016-08-07T19:00-03:00,2016-08-07T21:00-03:00,Levantamento de peso,Masculino 56kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT007,2016-08-08T10:00-03:00,2016-08-08T14:00-03:00,Tênis de mesa,Simples Masculino e Feminino,3ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX005,2016-08-08T11:00-03:00,2016-08-08T14:00-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL006,2016-08-08T15:30-03:00,2016-08-08T17:30-03:00,Levantamento de peso,Feminino 58kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT008,2016-08-08T16:00-03:00,2016-08-08T18:00-03:00,Tênis de mesa,Simples Masculino e Feminino,4ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX006,2016-08-08T17:00-03:00,2016-08-08T20:00-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL007,2016-08-08T19:00-03:00,2016-08-08T21:00-03:00,Levantamento de peso,Masculino 62kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT009,2016-08-08T20:30-03:00,2016-08-08T22:30-03:00,Tênis de mesa,Simples Masculino e Feminino,4ª Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT010,2016-08-09T10:00-03:00,2016-08-09T14:00-03:00,Tênis de mesa,Simples Feminino,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX007,2016-08-09T11:00-03:00,2016-08-09T13:15-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT011,2016-08-09T16:00-03:00,2016-08-09T18:00-03:00,Tênis de mesa,Simples Masculino,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX008,2016-08-09T17:00-03:00,2016-08-09T19:15-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT012,2016-08-09T20:30-03:00,2016-08-09T22:30-03:00,Tênis de mesa,Simples Masculino,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT013,2016-08-10T10:00-03:00,2016-08-10T12:00-03:00,Tênis de mesa,Simples Feminino,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX009,2016-08-10T11:00-03:00,2016-08-10T14:00-03:00,Boxe,Masculino,Preliminares e Quartas de final,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL012,2016-08-10T15:30-03:00,2016-08-10T17:30-03:00,Levantamento de peso,Feminino 69kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX010,2016-08-10T17:00-03:00,2016-08-10T20:00-03:00,Boxe,Masculino,Preliminares e Quartas de final,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL013,2016-08-10T19:00-03:00,2016-08-10T21:00-03:00,Levantamento de peso,Masculino 77kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT014,2016-08-10T20:30-03:00,2016-08-10T22:45-03:00,Tênis de mesa,Simples Feminino,Finais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT015,2016-08-11T10:00-03:00,2016-08-11T12:00-03:00,Tênis de mesa,Simples Masculino,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX011,2016-08-11T11:00-03:00,2016-08-11T14:00-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX012,2016-08-11T17:00-03:00,2016-08-11T20:00-03:00,Boxe,Masculino,Preliminares,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT016,2016-08-11T20:30-03:00,2016-08-11T22:45-03:00,Tênis de mesa,Simples Masculino,Bronze e Finais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT017,2016-08-12T10:00-03:00,2016-08-12T13:00-03:00,Tênis de mesa,Equipes Femininas,Primeira Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT018,2016-08-12T15:00-03:00,2016-08-12T15:00-03:00,Tênis de mesa,Equipes Femininas,Primeira Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL015,2016-08-12T15:30-03:00,2016-08-12T17:30-03:00,Levantamento de peso,Feminino 75kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX014,2016-08-12T17:00-03:00,2016-08-12T19:45-03:00,Boxe,Masculino e Feminino,Preliminares e Quartas de final,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT019,2016-08-12T19:30-03:00,2016-08-12T22:30-03:00,Tênis de mesa,Equipes Masculinas,Primeira Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT020,2016-08-13T10:00-03:00,2016-08-13T13:00-03:00,Tênis de mesa,Equipes Femininas,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT021,2016-08-13T15:00-03:00,2016-08-13T18:00-03:00,Tênis de mesa,Equipes Masculinas,Primeira Rodada,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL018,2016-08-13T19:00-03:00,2016-08-13T21:00-03:00,Levantamento de peso,Masculino 94kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT022,2016-08-13T19:30-03:00,2016-08-13T22:30-03:00,Tênis de mesa,Equipes Femininas,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT023,2016-08-14T10:00-03:00,2016-08-14T13:00-03:00,Tênis de mesa,Equipes Masculinas,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT024,2016-08-14T15:00-03:00,2016-08-14T18:00-03:00,Tênis de mesa,Equipes Masculinas,Quartas de Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL019,2016-08-14T19:00-03:00,2016-08-14T21:00-03:00,Levantamento de peso,Feminino acima de 75kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD012,2016-08-14T19:30-03:00,2016-08-14T22:30-03:00,Badminton,Simples feminino; Duplas mistas,Quartas,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT025,2016-08-14T19:30-03:00,2016-08-14T22:30-03:00,Tênis de mesa,Equipes Femininas,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT026,2016-08-15T10:00-03:00,2016-08-15T13:00-03:00,Tênis de mesa,Equipes Femininas,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT027,2016-08-15T15:00-03:00,2016-08-15T18:00-03:00,Tênis de mesa,Equipes Masculinas,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL021,2016-08-15T19:00-03:00,2016-08-15T21:00-03:00,Levantamento de peso,Masculino 105kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT028,2016-08-15T19:30-03:00,2016-08-15T22:30-03:00,Tênis de mesa,Equipes Masculinas,Semifinais,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD015,2016-08-16T08:30-03:00,2016-08-16T12:30-03:00,Badminton,Duplas femininas e masculinas,Semifinais,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT029,2016-08-16T11:00-03:00,2016-08-16T14:00-03:00,Tênis de mesa,Equipes Femininas,Bronze,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX021,2016-08-16T11:00-03:00,2016-08-16T13:15-03:00,Boxe,Masculino e Feminino,Quartas e Semifinais,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
WL023,2016-08-16T19:00-03:00,2016-08-16T21:00-03:00,Levantamento de peso,Masculino acima de 105kg,Final,Riocentro - Pavilhão 2,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT030,2016-08-16T19:30-03:00,2016-08-16T22:45-03:00,Tênis de mesa,Equipes Femininas,Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT031,2016-08-17T11:00-03:00,2016-08-17T14:00-03:00,Tênis de mesa,Equipes Masculinas,Bronze,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
TT032,2016-08-17T19:30-03:00,2016-08-17T22:45-03:00,Tênis de mesa,Equipes Masculinas,Final,Riocentro - Pavilhão 3,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX024,2016-08-18T14:00-03:00,2016-08-18T16:00-03:00,Boxe,Masculino e Feminino,Semifinais e Final,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX025,2016-08-19T14:00-03:00,2016-08-19T16:30-03:00,Boxe,Masculino e Feminino,Semifinais e Final,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BD020,2016-08-20T08:30-03:00,2016-08-20T11:00-03:00,Badminton,Simples masculino,Finais,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX026,2016-08-20T14:00-03:00,2016-08-20T15:30-03:00,Boxe,Masculino e Feminino,Finais,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
BX027,2016-08-21T14:00-03:00,2016-08-21T16:00-03:00,Boxe,Masculino e Feminino,Finais,Riocentro - Pavilhão 6,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
AR003,2016-08-06T09:00-03:00,2016-08-06T10:40-03:00,Tiro com arco,Masculino,Eliminatórias por equipes,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR005,2016-08-07T09:00-03:00,2016-08-07T10:40-03:00,Tiro com arco,Feminino,Eliminatórias por equipes,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR007,2016-08-08T09:00-03:00,2016-08-08T12:55-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR008,2016-08-08T15:00-03:00,2016-08-08T17:40-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR009,2016-08-09T09:00-03:00,2016-08-09T12:55-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR010,2016-08-09T15:00-03:00,2016-08-09T17:40-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR011,2016-08-10T09:00-03:00,2016-08-10T12:55-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR012,2016-08-10T15:00-03:00,2016-08-10T18:55-03:00,Tiro com arco,Masculino e feminino,Eliminatórias individuais,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
AR013,2016-08-11T09:00-03:00,2016-08-11T10:45-03:00,Tiro com arco,Feminino,Oitavas de final,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
,2016-08-11T15:00-03:00,2016-08-11T17:10-03:00,Tiro com arco,Feminino,Quartas de final,Semifinais
TE030,2016-08-12T12:00-03:00,2016-08-12T20:00-03:00,Tênis,Duplas masculinas,Bronze; Duplas mistas,Semifinais,Centro Olímpico de Tênis - Quadra 1,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
,2016-08-12T15:00-03:00,2016-08-12T17:10-03:00,Tiro com arco,Masculino,Quartas de final,Semifinais
,2016-08-13T20:00-03:00,2016-08-13T23:15-03:00,Atletismo,Masculino e Feminino,Preliminares,Semifinais
,2016-08-14T20:20-03:00,2016-08-14T22:30-03:00,Atletismo,Masculino e Feminino,Preliminares,Semifinais
,2016-08-16T20:15-03:00,2016-08-16T22:50-03:00,Atletismo,Masculino e Feminino,Preliminares,Semifinais
,2016-08-17T17:45-03:00,2016-08-17T23:05-03:00,Atletismo,Masculino e Feminino,Preliminares,Semifinais
,2016-08-18T18:35-03:00,2016-08-18T22:35-03:00,Atletismo,Masculino e Feminino,Preliminares,Semifinais
CT002,2016-08-12T16:00-03:00,2016-08-12T19:10-03:00,Ciclismo de pista,Masculino e Feminino,Classificatórias,Semifinais e Finais
BX023,2016-08-17T14:00-03:00,2016-08-17T17:00-03:00,Boxe,Masculino e Feminino,Quartas de final,Semifinais e Final
,2016-08-06T14:00-03:00,2016-08-06T17:45-03:00,Tiro com arco,Masculino,Quartas,Semis
,2016-08-07T14:00-03:00,2016-08-07T17:45-03:00,Tiro com arco,Feminino,Quartas,Semis
CT009,2016-08-16T16:00-03:00,2016-08-16T18:50-03:00,Ciclismo de pista,Masculino,Classific. e Final; Feminino,Semis e Final,Velódromo Olímpico do Rio,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
BX022,2016-08-16T17:00-03:00,2016-08-16T19:45-03:00,Boxe,Masculino e Feminino,Quartas,Semis e Final
BD014,2016-08-15T17:30-03:00,2016-08-15T23:00-03:00,Badminton,Simples feminino e masculino,Oitavas; Duplas mistas,SF,Riocentro - Pavilhão 4,Av. Salvador Allende 6.555 - Barra da Tijuca, Rio de Janeiro
CT006,2016-08-15T10:00-03:00,2016-08-15T11:20-03:00,Ciclismo de pista,Masculino e Feminino,Classificatórias,Velódromo Olímpico do Rio,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
FE003,2016-08-07T09:00-03:00,2016-08-07T14:15-03:00,Esgrima,Florete Individual masculino,Preliminares; Oitavas e QF
FE004,2016-08-07T16:00-03:00,2016-08-07T18:30-03:00,Esgrima,Florete Individual masculino,Semifinais; Bronze e Finais
RO003,2016-08-08T08:30-03:00,2016-08-08T11:10-03:00,Remo,Masculino e Feminino,Baterias; Repescagens e Semifinais
FE005,2016-08-08T09:00-03:00,2016-08-08T13:05-03:00,Esgrima,Sabre Individual feminino,Preliminares; Oitavas e Quartas
JU005,2016-08-08T10:00-03:00,2016-08-08T13:00-03:00,Judô,Masculino até 73kg e Feminino até 57kg,Arena Carioca 2,Av. Embaixador Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
EC003,2016-08-08T10:00-03:00,2016-08-08T15:00-03:00,Hipismo CCE,CCE Cross country,Centro Olímpico de Hipismo,Av. Duque de Caxias 2.660 -  Vila Militar, Rio de Janeiro
FE006,2016-08-08T16:00-03:00,2016-08-08T18:30-03:00,Esgrima,Sabre Individual feminino,Semifinais; Bronze e Finais
JU007,2016-08-09T10:00-03:00,2016-08-09T13:00-03:00,Judô,Masculino até 81kg e Feminino até 63kg,Arena Carioca 2,Av. Embaixador Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
JU009,2016-08-10T10:00-03:00,2016-08-10T13:00-03:00,Judô,Masculino até 90kg e Feminino até 70kg,Arena Carioca 2,Av. Embaixador Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
JU011,2016-08-11T10:00-03:00,2016-08-11T13:00-03:00,Judô,Masculino até 100kg e Feminino até 78kg,Arena Carioca 2,Av. Embaixador Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
AR015,2016-08-12T09:00-03:00,2016-08-12T10:45-03:00,Tiro com arco,Oitavas de final da competição individual masculina,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
JU013,2016-08-12T10:00-03:00,2016-08-12T13:00-03:00,Judô,Masculino acima de 100kg e Feminino acima de 78kg,Arena Carioca 2,Av. Embaixador Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
AW001,2016-08-12T14:30-03:00,2016-08-12T16:10-03:00,Atletismo (Marcha atlética),Marcha atlética 20km masculina,Pontal,Av. Lucio Costa - Praça Tim Maia - Recreio, Rio de Janeiro
AM001,2016-08-14T09:00-03:00,2016-08-14T12:45-03:00,Atletismo (Maratona),Maratona feminina,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
WG001,2016-08-14T10:00-03:00,2016-08-14T13:00-03:00,Luta greco-romana,Masculino 59kg,75kg
OW001,2016-08-15T09:00-03:00,2016-08-15T11:40-03:00,Maratonas aquáticas,Maratona Aquática Feminina,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
WG003,2016-08-15T10:00-03:00,2016-08-15T13:00-03:00,Luta greco-romana,Masculino 85kg,130kg
